length_url,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,status,url_numeric_domain,url_numeric_path_length,url_numeric_num_subdomains,url_numeric_has_ip,url_numeric_has_special_chars
64,2,0,0,0,1,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,1,239,38,1,0,1
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6378,1,1,0,0
63,2,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,1,3648,38,0,0,1
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1942,6,1,0,0
61,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5494,32,1,0,1
35,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,8195,12,1,1,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6193,1,1,0,0
26,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2949,0,1,0,0
65,5,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,1042,27,3,1,1
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4816,1,1,0,0
37,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,6185,13,1,0,0
30,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1274,0,1,0,0
127,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,1,3701,20,3,0,0
21,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3771,5,0,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2474,1,1,1,0
34,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,1752,12,0,0,0
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5267,1,1,0,0
78,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,6949,34,1,0,0
30,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4225,1,1,0,0
58,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,7207,23,1,0,0
49,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6529,18,1,0,1
29,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,604,0,1,1,0
64,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1826,43,1,0,0
61,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,4678,35,1,0,1
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5789,1,1,0,0
27,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,901,4,0,0,0
19,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1090,1,0,0,0
32,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4076,0,1,0,0
52,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,8026,29,1,0,0
69,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7720,43,1,0,1
41,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3269,17,1,0,1
60,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,6841,30,1,0,0
43,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3559,25,0,1,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6454,1,1,0,0
43,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8107,6,1,0,0
24,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3895,12,0,0,0
43,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5508,19,1,0,0
112,12,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2638,34,8,1,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5099,1,1,0,0
49,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,3161,25,0,0,1
44,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6783,23,1,0,1
62,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,5368,36,1,0,1
84,3,1,0,0,0,0,0,2,0,1,7,0,1,0,0,0,1,1,1,0,0,7612,60,1,0,0
70,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,6177,48,1,0,0
17,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2100,1,0,0,0
35,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7706,1,2,0,0
40,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,664,0,1,0,0
75,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,6748,58,1,0,0
43,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7678,11,1,0,0
24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6491,1,1,0,0
230,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,1,334,34,1,0,1
94,2,1,1,1,0,0,1,0,0,0,8,0,1,0,0,0,0,0,1,0,1,4102,43,0,0,1
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7967,1,1,0,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7598,1,1,0,0
40,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1443,18,0,0,0
61,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,2498,34,0,0,1
73,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,867,48,1,1,0
76,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,3199,47,2,1,0
127,3,4,0,0,1,0,0,0,0,3,7,0,1,0,0,0,3,0,0,0,1,236,92,1,0,1
23,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3595,0,1,0,0
51,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1414,1,1,0,0
53,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5796,21,1,0,0
63,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,3338,45,0,0,1
57,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6520,35,1,0,1
55,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7618,28,1,0,1
92,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,1,5329,70,1,0,0
33,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8047,1,2,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7873,1,1,0,0
93,1,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,1001,64,0,0,1
142,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,1,1648,12,3,0,0
58,3,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,1,0,0,0,5188,34,1,0,0
39,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4071,1,1,0,0
28,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,7,10,1,1,0
41,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,17,1,0,1
46,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2585,17,1,0,0
79,4,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2613,53,1,0,1
25,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8110,1,1,0,0
46,3,2,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3607,16,2,0,1
85,3,0,0,1,0,0,1,2,1,0,6,0,1,0,0,0,0,0,0,0,1,939,38,1,1,0
44,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,4763,15,1,1,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5768,1,1,0,0
50,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,6943,23,1,0,1
126,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
129,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1790,108,0,1,1
49,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,4650,24,1,0,0
26,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1175,0,1,0,0
55,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1,5509,1,3,1,0
59,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4237,36,1,0,1
65,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,7202,33,1,0,1
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7560,1,1,0,0
47,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5282,26,1,0,0
71,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,2,0,0,7826,42,1,0,0
75,3,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,1,470,34,1,0,0
48,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1889,28,0,0,0
47,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,925,27,0,0,1
47,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6741,12,1,0,0
65,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6019,44,1,0,1
50,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1096,16,1,0,0
21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7373,1,1,0,0
153,5,2,0,1,0,0,1,1,0,1,3,0,1,0,0,0,1,0,0,0,1,2876,12,3,1,0
35,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4079,0,1,0,0
90,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,3601,60,2,1,0
21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6212,1,1,0,0
49,2,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,221,27,0,0,0
62,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6003,43,1,0,1
35,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,5448,10,1,0,0
43,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,637,0,1,1,0
41,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1746,15,1,0,0
18,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2848,3,0,0,0
26,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2245,3,0,0,0
34,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,8232,9,1,0,0
97,5,0,0,1,2,0,3,0,0,0,7,0,2,0,2,0,0,1,1,1,1,4563,15,1,0,0
82,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,1,1194,46,1,0,0
46,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,749,0,2,1,0
59,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,1,2212,18,1,1,0
53,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,5209,27,1,0,0
45,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,5248,20,1,0,1
61,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,7971,37,1,1,1
23,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7941,1,2,0,0
48,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,69,33,0,1,0
48,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,5505,26,1,0,0
36,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,6528,1,1,1,0
47,2,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2923,1,1,0,0
49,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3937,21,1,0,1
34,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,6762,9,1,0,0
41,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7899,12,1,0,0
91,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,2450,62,1,0,1
48,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,2994,24,1,0,0
26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4371,3,2,0,0
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7837,1,1,0,0
72,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,7326,50,2,0,0
60,1,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,1001,31,0,0,1
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
66,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,87,14,4,1,0
22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,5880,0,1,0,0
91,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5314,65,1,0,1
93,3,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,1,0,0,0,6975,65,1,0,0
97,3,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,2,0,0,0,1,8191,70,1,0,0
41,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,6431,15,1,0,0
43,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7678,11,1,0,0
21,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,7839,0,2,0,0
67,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,3058,37,0,0,0
24,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3468,6,0,0,0
56,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,3578,34,1,0,1
18,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2569,0,0,0,0
47,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,22,1,0,1
44,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7678,12,1,0,0
25,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4209,4,1,0,0
58,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,5154,36,2,0,0
267,14,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,1859,47,11,1,1
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7522,1,1,0,0
85,5,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,1,6905,58,1,0,0
30,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,53,10,2,1,0
61,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,1,5318,38,1,0,0
46,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,3483,18,1,0,0
66,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,2112,43,0,0,1
81,5,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,1,2529,26,3,0,1
40,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7678,8,1,0,0
69,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,6310,41,1,0,0
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
32,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,386,1,2,0,0
102,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3571,80,0,0,1
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5550,1,1,0,0
29,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3608,13,0,1,0
38,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1980,14,0,0,0
346,2,6,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,0,0,0,1,3138,313,1,0,1
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1435,1,1,0,0
43,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3537,1,1,0,0
19,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1143,1,0,0,0
47,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4054,11,3,1,0
110,1,2,0,1,0,0,2,2,0,0,9,0,1,0,0,0,0,0,0,0,1,1693,74,0,0,1
127,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
48,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,5710,26,1,0,1
50,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3944,27,0,0,0
37,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,7143,1,2,0,0
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6094,1,1,0,0
46,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,22,1,0,0
46,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,1,7859,27,1,0,0
43,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,19,1,0,0
25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2547,0,1,0,0
39,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,891,1,1,1,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4554,1,1,0,0
46,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,4279,25,0,0,1
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
30,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,4043,14,0,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5062,1,1,0,0
58,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,1,5296,32,2,0,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,15,1,0,0
28,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,657,0,1,0,0
48,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2931,18,1,0,0
31,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1336,7,0,0,0
40,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2419,1,1,0,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,608,1,1,1,0
76,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8049,1,1,0,0
84,3,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,3,1,1,0,0,7331,57,1,0,0
26,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2625,1,0,0,0
54,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,7977,31,1,0,1
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5451,1,1,0,0
58,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4264,34,0,0,1
25,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,3531,0,1,0,0
125,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,1,3701,20,3,0,0
47,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6274,8,1,0,0
54,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,1,0,0,8026,31,1,0,0
87,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,896,67,0,0,0
50,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4492,15,1,0,1
34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7201,1,1,0,0
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1948,1,1,0,0
72,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,4815,48,1,0,1
65,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1,2682,24,2,0,0
113,2,1,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,1,1155,76,1,0,1
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5807,1,1,0,0
86,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1617,14,1,1,0
68,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3213,31,1,0,1
79,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,1,8204,58,0,0,0
37,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4872,1,2,0,0
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3269,9,1,0,0
20,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,149,1,2,1,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7537,1,1,0,0
32,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5191,6,1,0,0
73,7,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,2855,24,3,1,0
36,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,4794,17,1,0,0
49,3,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,1,6191,19,1,0,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5627,1,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6816,1,1,0,0
45,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,4713,17,1,0,0
44,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,19,1,0,0
45,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,4596,17,1,0,0
58,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1621,32,0,0,1
102,3,9,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,7636,76,2,0,1
61,3,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,2,1,0,0,0,6059,34,1,0,0
88,2,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,2,0,1,1742,60,1,0,0
30,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1252,1,0,0,0
54,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,367,35,1,0,0
21,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,143,8,0,1,0
90,3,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7822,59,1,0,1
188,4,9,0,1,0,0,0,1,0,0,10,0,1,0,0,0,0,0,1,0,1,2415,148,1,1,1
66,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,4516,40,1,0,0
36,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5985,17,1,0,0
48,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,1,345,32,0,0,0
48,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,7442,13,2,0,0
142,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,1,1454,12,3,0,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5994,1,1,0,0
34,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3979,12,0,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1260,1,1,0,0
95,3,1,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,1,6181,64,1,0,1
46,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,2747,21,1,0,0
127,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
66,4,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,4023,24,3,1,0
122,2,3,0,1,0,0,1,2,0,0,7,0,3,0,0,0,0,0,0,0,1,197,82,1,0,1
43,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4420,24,1,0,1
